transaction_id,account_id,transaction_date,transaction_type,merchant,transaction_category,amount,transaction_status,fraud_flag,running_balance
4769,A025,2024-04-30 14:41:00,debit,Croma,Electronics,827,Success,0,349153
4770,A166,2024-04-30 00:02:00,debit,Zomato,Food,7780,Success,0,706937
4771,A047,2024-04-30 17:30:00,debit,Flipkart,Shopping,6106,Success,0,424369
4772,A001,2024-04-30 12:28:00,debit,Uber,Transport,4192,Success,0,18293
4773,A021,2024-04-30 00:03:00,debit,Zomato,Food,4384,Success,0,237674
4774,A023,2024-04-30 05:15:00,debit,BigBasket,Groceries,5891,Success,0,231337
4775,A058,2024-04-30 08:42:00,debit,Flipkart,Shopping,3052,Success,0,-49353
4776,A071,2024-04-30 05:14:00,debit,Swiggy,Food,3088,Success,0,217305
4777,A087,2024-05-01 14:15:00,credit,Salary Deposit,Income,33626,Success,0,94368
4778,A161,2024-05-01 09:39:00,credit,Salary Deposit,Income,79055,Success,0,662633
4779,A062,2024-05-01 07:25:00,credit,Salary Deposit,Income,73892,Success,0,636615
4780,A200,2024-05-01 06:04:00,credit,Salary Deposit,Income,95978,Success,0,594158
4781,A047,2024-05-01 09:46:00,credit,Salary Deposit,Income,106299,Success,0,530668
4782,A183,2024-05-02 15:52:00,credit,Salary Deposit,Income,42589,Success,0,180234
4783,A088,2024-05-02 17:12:00,credit,Salary Deposit,Income,45341,Success,0,555511
4784,A127,2024-05-02 12:05:00,credit,Salary Deposit,Income,75477,Success,0,544585
4785,A059,2024-05-02 07:08:00,credit,Salary Deposit,Income,33087,Failed,0,303114
4786,A047,2024-05-02 05:22:00,credit,Salary Deposit,Income,72799,Success,0,603467
4787,A100,2024-05-02 20:38:00,credit,Salary Deposit,Income,75949,Success,0,82543
4788,A197,2024-05-02 10:05:00,credit,Salary Deposit,Income,113746,Success,0,283997
4789,A172,2024-05-02 23:29:00,credit,Salary Deposit,Income,51315,Success,0,241753
4790,A103,2024-05-02 02:11:00,credit,Salary Deposit,Income,246513,Pending,0,598980
4791,A174,2024-05-03 11:22:00,credit,Salary Deposit,Income,69446,Success,0,269405
4792,A118,2024-05-03 07:02:00,credit,Salary Deposit,Income,102496,Success,0,277325
4793,A088,2024-05-03 10:18:00,credit,Salary Deposit,Income,69064,Success,0,624575
4794,A033,2024-05-03 13:46:00,credit,Salary Deposit,Income,115736,Success,0,417928
4795,A163,2024-05-03 05:37:00,credit,Salary Deposit,Income,119194,Success,0,151817
4796,A110,2024-05-03 02:26:00,credit,Salary Deposit,Income,115463,Success,0,241110
4797,A180,2024-05-03 12:07:00,credit,Salary Deposit,Income,107477,Success,0,508166
4798,A078,2024-05-03 01:03:00,credit,Salary Deposit,Income,71126,Success,0,179044
4799,A111,2024-05-03 16:44:00,credit,Salary Deposit,Income,51635,Failed,0,363734
4800,A038,2024-05-03 22:19:00,credit,Salary Deposit,Income,96502,Success,0,136957
4801,A105,2024-05-03 08:22:00,credit,Salary Deposit,Income,113966,Success,0,353585
4802,A150,2024-05-03 16:56:00,credit,Salary Deposit,Income,82289,Success,0,223623
4803,A188,2024-05-03 18:07:00,credit,Salary Deposit,Income,83399,Success,0,382952
4804,A053,2024-05-03 13:20:00,credit,Salary Deposit,Income,31609,Success,0,-42130
4805,A144,2024-05-04 08:02:00,credit,Salary Deposit,Income,77920,Success,0,465672
4806,A177,2024-05-04 13:23:00,credit,Salary Deposit,Income,56274,Success,0,287179
4807,A164,2024-05-04 23:36:00,credit,Salary Deposit,Income,55489,Success,0,333433
4808,A148,2024-05-04 12:22:00,credit,Salary Deposit,Income,60975,Success,0,447750
4809,A066,2024-05-04 13:15:00,credit,Salary Deposit,Income,105100,Success,0,353512
4810,A028,2024-05-04 10:09:00,credit,Salary Deposit,Income,49902,Success,0,467362
4811,A115,2024-05-04 04:05:00,credit,Salary Deposit,Income,40285,Success,0,421429
4812,A135,2024-05-04 03:02:00,credit,Salary Deposit,Income,70787,Success,0,423546
4813,A144,2024-05-04 09:03:00,credit,Salary Deposit,Income,114216,Pending,0,579888
4814,A006,2024-05-05 03:15:00,credit,Salary Deposit,Income,59796,Success,0,346246
4815,A102,2024-05-05 14:15:00,credit,Salary Deposit,Income,93733,Success,0,321808
4816,A109,2024-05-05 15:59:00,credit,Salary Deposit,Income,78993,Success,0,598287
4817,A021,2024-05-05 19:32:00,credit,Salary Deposit,Income,54426,Success,0,292100
4818,A051,2024-05-05 06:59:00,credit,Salary Deposit,Income,31056,Success,0,259227
4819,A151,2024-05-05 20:15:00,credit,Salary Deposit,Income,56380,Success,0,398249
4820,A158,2024-05-05 15:47:00,credit,Salary Deposit,Income,101857,Success,0,352480
4821,A124,2024-05-05 07:36:00,credit,Salary Deposit,Income,115304,Success,0,186857
4822,A125,2024-05-05 15:45:00,credit,Salary Deposit,Income,104412,Success,0,28020
4823,A077,2024-05-06 03:35:00,debit,Flipkart,Shopping,2953,Success,0,223134
4824,A191,2024-05-06 12:09:00,credit,Zomato,Food,5543,Success,0,124124
4825,A089,2024-05-06 18:38:00,debit,Flipkart,Shopping,4214,Failed,0,444619
4826,A171,2024-05-06 19:03:00,debit,Croma,Electronics,4937,Success,0,145088
4827,A114,2024-05-06 02:55:00,debit,Netflix,Entertainment,6707,Success,0,379702
4828,A001,2024-05-06 23:03:00,debit,Amazon,Shopping,3493,Success,0,14800
4829,A155,2024-05-06 19:21:00,debit,Zomato,Food,2048,Success,0,-57977
4830,A104,2024-05-06 05:11:00,debit,Uber,Transport,6067,Success,0,219675
4831,A092,2024-05-06 19:37:00,debit,Croma,Electronics,7091,Success,0,169927
4832,A061,2024-05-07 11:40:00,credit,Zomato,Food,6427,Success,0,270386
4833,A030,2024-05-07 12:18:00,debit,Netflix,Entertainment,7829,Success,0,-109767
4834,A119,2024-05-07 17:29:00,debit,BigBasket,Groceries,4760,Success,0,234726
4835,A174,2024-05-07 12:49:00,debit,Swiggy,Food,5423,Success,0,263982
4836,A048,2024-05-07 11:47:00,credit,Netflix,Entertainment,4690,Failed,0,59451
4837,A146,2024-05-07 16:09:00,debit,Flipkart,Shopping,1502,Pending,0,446719
4838,A053,2024-05-07 07:59:00,debit,BigBasket,Groceries,4047,Success,0,-46177
4839,A035,2024-05-07 13:59:00,debit,Zomato,Food,6790,Success,0,75310
4840,A154,2024-05-08 01:57:00,debit,Netflix,Entertainment,2869,Success,0,95805
4841,A178,2024-05-08 13:08:00,debit,Croma,Electronics,439,Success,0,300296
4842,A003,2024-05-08 04:03:00,debit,BigBasket,Groceries,6318,Success,0,280130
4843,A168,2024-05-08 07:38:00,debit,Netflix,Entertainment,6930,Success,0,184575
4844,A186,2024-05-08 15:22:00,credit,Uber,Transport,9720,Success,0,1562504
4845,A139,2024-05-08 04:30:00,debit,Swiggy,Food,3100,Pending,0,400422
4846,A022,2024-05-09 15:20:00,debit,Amazon,Shopping,5208,Success,0,149374
4847,A052,2024-05-09 04:52:00,debit,Swiggy,Food,7236,Success,0,171398
4848,A135,2024-05-09 07:35:00,debit,Croma,Electronics,6843,Success,0,416703
4849,A094,2024-05-09 00:51:00,debit,Zomato,Food,505,Success,0,62507
4850,A114,2024-05-09 01:52:00,debit,Netflix,Entertainment,3863,Success,0,375839
4851,A166,2024-05-09 06:19:00,debit,Netflix,Entertainment,4793,Success,0,702144
4852,A190,2024-05-09 21:53:00,debit,Swiggy,Food,1676,Success,0,345296
4853,A053,2024-05-09 23:43:00,credit,Zomato,Food,1547,Success,0,-44630
4854,A012,2024-05-09 22:54:00,debit,Uber,Transport,7075,Success,0,55463
4855,A049,2024-05-09 19:30:00,debit,BigBasket,Groceries,1076,Success,0,368672
4856,A120,2024-05-09 20:03:00,debit,Netflix,Entertainment,660,Success,0,218593
4857,A087,2024-05-09 18:20:00,credit,Netflix,Entertainment,389,Success,0,94757
4858,A103,2024-05-09 11:41:00,debit,Swiggy,Food,17619,Success,0,581361
4859,A035,2024-05-10 16:35:00,debit,Uber,Transport,3775,Success,0,71535
4860,A063,2024-05-10 07:01:00,debit,Zomato,Food,7512,Success,0,210224
4861,A173,2024-05-10 17:08:00,debit,BigBasket,Groceries,6011,Success,0,488875
4862,A046,2024-05-10 18:47:00,debit,Croma,Electronics,2761,Success,0,-87418
4863,A176,2024-05-10 22:29:00,debit,Amazon,Shopping,1440,Success,0,-1103
4864,A187,2024-05-10 00:14:00,debit,Swiggy,Food,1764,Success,0,10121
4865,A142,2024-05-10 03:14:00,credit,Croma,Electronics,3352,Success,0,11477
4866,A037,2024-05-11 05:06:00,debit,Amazon,Shopping,13509,Success,0,194390
4867,A182,2024-05-11 19:17:00,debit,Zomato,Food,12306,Success,0,-93739
4868,A135,2024-05-11 08:17:00,debit,Flipkart,Shopping,6229,Success,0,410474
4869,A021,2024-05-11 21:57:00,debit,BigBasket,Groceries,11203,Success,0,280897
4870,A089,2024-05-11 01:59:00,debit,Zomato,Food,8955,Success,0,435664
4871,A152,2024-05-11 08:47:00,debit,Swiggy,Food,9975,Success,0,1100650
4872,A051,2024-05-11 00:59:00,debit,Netflix,Entertainment,10203,Success,0,249024
4873,A087,2024-05-11 14:02:00,debit,Flipkart,Shopping,1124,Success,0,93633
4874,A037,2024-05-12 04:23:00,credit,Flipkart,Shopping,8838,Success,0,203228
4875,A127,2024-05-12 16:00:00,debit,Netflix,Entertainment,9466,Success,0,535119
4876,A139,2024-05-12 22:54:00,debit,Uber,Transport,12507,Success,0,387915
4877,A189,2024-05-12 05:10:00,debit,Swiggy,Food,1644,Success,0,428615
4878,A155,2024-05-12 18:38:00,debit,Netflix,Entertainment,6155,Success,0,-64132
4879,A066,2024-05-12 04:13:00,debit,Flipkart,Shopping,6801,Pending,0,346711
4880,A139,2024-05-12 04:48:00,credit,Amazon,Shopping,10045,Success,0,397960
4881,A036,2024-05-12 14:45:00,debit,Flipkart,Shopping,3682,Success,0,28754
4882,A170,2024-05-12 03:54:00,credit,Flipkart,Shopping,1177,Success,0,162455
4883,A025,2024-05-12 03:09:00,debit,Swiggy,Food,5811,Success,0,343342
4884,A181,2024-05-12 12:46:00,debit,Croma,Electronics,3666,Success,0,181480
4885,A110,2024-05-12 09:48:00,debit,Zomato,Food,5447,Success,0,235663
4886,A020,2024-05-12 02:31:00,debit,Flipkart,Shopping,12107,Success,0,38756
4887,A156,2024-05-12 15:49:00,debit,Uber,Transport,13814,Success,0,24938
4888,A177,2024-05-13 13:13:00,debit,Uber,Transport,2603,Success,0,284576
4889,A023,2024-05-13 03:20:00,credit,Netflix,Entertainment,3006,Success,0,234343
4890,A087,2024-05-13 19:31:00,credit,Swiggy,Food,3295,Success,0,96928
4891,A167,2024-05-13 02:27:00,debit,BigBasket,Groceries,6019,Success,0,66693
4892,A002,2024-05-13 16:47:00,debit,Flipkart,Shopping,6783,Failed,0,72302
4893,A061,2024-05-13 18:52:00,credit,Netflix,Entertainment,6020,Success,0,276406
4894,A142,2024-05-14 11:09:00,debit,Uber,Transport,1529,Success,0,9948
4895,A101,2024-05-14 17:28:00,debit,Netflix,Entertainment,4402,Success,0,313833
4896,A106,2024-05-14 01:05:00,debit,BigBasket,Groceries,7756,Success,0,187963
4897,A149,2024-05-14 10:11:00,credit,Uber,Transport,1001,Success,0,309116
4898,A058,2024-05-14 16:39:00,debit,Croma,Electronics,390,Pending,0,-49743
4899,A199,2024-05-14 07:37:00,debit,Amazon,Shopping,3989,Success,0,192025
4900,A041,2024-05-15 06:34:00,debit,Amazon,Shopping,2892,Pending,0,198724
4901,A143,2024-05-15 01:22:00,debit,Croma,Electronics,2631,Success,0,-121613
4902,A018,2024-05-15 11:56:00,debit,Zomato,Food,5686,Success,0,411683
4903,A011,2024-05-15 09:00:00,debit,Netflix,Entertainment,7153,Success,0,282678
4904,A008,2024-05-15 12:01:00,debit,Netflix,Entertainment,2645,Success,0,216248
4905,A055,2024-05-15 12:32:00,debit,Swiggy,Food,6242,Success,0,-142920
4906,A024,2024-05-16 17:23:00,debit,Netflix,Entertainment,633,Success,0,228004
4907,A011,2024-05-16 13:08:00,debit,Suspicious Transfer,Fraud,178183,Success,1,104495
4908,A070,2024-05-16 02:54:00,debit,Swiggy,Food,2480,Success,0,349521
4909,A193,2024-05-16 06:06:00,debit,Croma,Electronics,6861,Success,0,533053
4910,A134,2024-05-16 17:45:00,debit,Amazon,Shopping,14742,Success,0,791098
4911,A143,2024-05-16 10:22:00,debit,Zomato,Food,23844,Success,0,-145457
4912,A198,2024-05-16 17:13:00,debit,BigBasket,Groceries,4489,Failed,0,119532
4913,A094,2024-05-16 09:27:00,debit,BigBasket,Groceries,4074,Success,0,58433
4914,A046,2024-05-17 14:57:00,debit,Flipkart,Shopping,3287,Success,0,-90705
4915,A043,2024-05-17 18:49:00,debit,Zomato,Food,915,Success,0,199927
4916,A039,2024-05-17 23:53:00,debit,Amazon,Shopping,5173,Success,0,203921
4917,A013,2024-05-17 08:57:00,credit,Amazon,Shopping,2645,Success,0,99432
4918,A147,2024-05-17 09:16:00,debit,BigBasket,Groceries,2691,Pending,0,-18944
4919,A117,2024-05-17 17:36:00,credit,Swiggy,Food,607,Success,0,394872
4920,A199,2024-05-17 05:39:00,credit,BigBasket,Groceries,5046,Success,0,197071
4921,A141,2024-05-17 09:52:00,debit,BigBasket,Groceries,772,Success,0,331756
4922,A104,2024-05-17 17:58:00,credit,Uber,Transport,2526,Success,0,222201
4923,A113,2024-05-17 00:22:00,debit,BigBasket,Groceries,3093,Success,0,168781
4924,A115,2024-05-17 13:46:00,debit,Swiggy,Food,3888,Pending,0,417541
4925,A051,2024-05-17 20:41:00,debit,BigBasket,Groceries,3861,Success,0,245163
4926,A024,2024-05-18 23:42:00,debit,Amazon,Shopping,42498,Success,0,185506
4927,A023,2024-05-18 08:00:00,debit,Swiggy,Food,14772,Success,0,219571
4928,A047,2024-05-18 12:27:00,debit,Uber,Transport,9216,Success,0,594251
4929,A084,2024-05-18 05:22:00,debit,Zomato,Food,14037,Success,0,271895
4930,A151,2024-05-18 20:33:00,debit,Uber,Transport,11702,Success,0,386547
4931,A166,2024-05-19 14:06:00,debit,Croma,Electronics,3230,Success,0,698914
4932,A030,2024-05-19 20:55:00,debit,Croma,Electronics,6192,Success,0,-115959
4933,A198,2024-05-19 07:16:00,debit,Netflix,Entertainment,6223,Success,0,113309
4934,A067,2024-05-19 04:08:00,debit,Amazon,Shopping,3460,Success,0,310074
4935,A021,2024-05-19 01:14:00,credit,Swiggy,Food,4809,Success,0,285706
4936,A178,2024-05-19 18:58:00,debit,Uber,Transport,7317,Success,0,292979
4937,A069,2024-05-19 06:06:00,debit,Zomato,Food,32247,Success,0,974320
4938,A075,2024-05-19 15:21:00,credit,Swiggy,Food,4593,Success,0,130937
4939,A086,2024-05-19 18:13:00,debit,BigBasket,Groceries,11857,Success,0,115903
4940,A136,2024-05-19 08:20:00,debit,Netflix,Entertainment,9111,Success,0,483879
4941,A190,2024-05-19 02:37:00,debit,Flipkart,Shopping,8310,Success,0,336986
4942,A159,2024-05-19 08:22:00,credit,Amazon,Shopping,12005,Success,0,227166
4943,A002,2024-05-20 00:11:00,debit,BigBasket,Groceries,5923,Success,0,66379
4944,A186,2024-05-20 07:50:00,debit,Netflix,Entertainment,2697,Success,0,1559807
4945,A196,2024-05-20 00:08:00,debit,Netflix,Entertainment,7311,Success,0,297235
4946,A052,2024-05-20 20:29:00,debit,BigBasket,Groceries,760,Pending,0,170638
4947,A048,2024-05-20 07:10:00,debit,Zomato,Food,5249,Success,0,54202
4948,A016,2024-05-20 13:14:00,credit,Flipkart,Shopping,7949,Success,0,85993
4949,A200,2024-05-20 11:23:00,debit,Amazon,Shopping,4450,Success,0,589708
4950,A116,2024-05-20 00:40:00,debit,Zomato,Food,2487,Success,0,464407
4951,A084,2024-05-20 18:03:00,debit,Flipkart,Shopping,5166,Failed,0,266729
4952,A047,2024-05-20 21:31:00,debit,Uber,Transport,1447,Success,0,592804
4953,A086,2024-05-20 18:03:00,credit,Swiggy,Food,1294,Success,0,117197
4954,A152,2024-05-20 05:08:00,debit,Netflix,Entertainment,15639,Success,0,1085011
4955,A026,2024-05-21 01:25:00,debit,Uber,Transport,1560,Success,0,86312
4956,A069,2024-05-21 12:52:00,debit,Flipkart,Shopping,11493,Success,0,962827
4957,A093,2024-05-21 22:16:00,debit,Suspicious Transfer,Fraud,182400,Success,1,31257
4958,A029,2024-05-21 14:06:00,debit,Flipkart,Shopping,7366,Success,0,130999
4959,A084,2024-05-21 03:27:00,debit,BigBasket,Groceries,3256,Success,0,263473
4960,A069,2024-05-21 14:43:00,debit,BigBasket,Groceries,21033,Success,0,941794
4961,A145,2024-05-22 09:26:00,debit,Croma,Electronics,5157,Success,0,213158
4962,A134,2024-05-22 04:15:00,debit,BigBasket,Groceries,15678,Success,0,775420
4963,A121,2024-05-22 06:42:00,debit,Swiggy,Food,5129,Success,0,83298
4964,A027,2024-05-22 03:50:00,debit,Amazon,Shopping,6804,Success,0,153732
4965,A128,2024-05-22 02:06:00,debit,Flipkart,Shopping,7730,Success,0,-108055
4966,A083,2024-05-23 08:14:00,debit,Netflix,Entertainment,6249,Success,0,110373
4967,A198,2024-05-23 04:45:00,debit,Flipkart,Shopping,4825,Success,0,108484
4968,A059,2024-05-23 21:53:00,debit,Croma,Electronics,1210,Pending,0,301904
4969,A111,2024-05-23 07:29:00,credit,Flipkart,Shopping,5506,Success,0,369240
4970,A147,2024-05-23 19:28:00,debit,Amazon,Shopping,2707,Success,0,-21651
4971,A081,2024-05-23 14:14:00,debit,Swiggy,Food,6480,Failed,0,371669
4972,A078,2024-05-23 17:22:00,debit,Zomato,Food,7972,Success,0,171072
4973,A089,2024-05-23 01:22:00,debit,Zomato,Food,835,Success,0,434829
4974,A182,2024-05-23 22:44:00,debit,Swiggy,Food,7280,Success,0,-101019
4975,A174,2024-05-23 17:20:00,debit,BigBasket,Groceries,5600,Success,0,258382
4976,A019,2024-05-23 09:06:00,debit,Zomato,Food,5990,Success,0,288145
4977,A196,2024-05-24 11:00:00,debit,Swiggy,Food,4086,Success,0,293149
4978,A040,2024-05-24 05:56:00,credit,Amazon,Shopping,20061,Success,0,218895
4979,A192,2024-05-24 09:03:00,debit,Swiggy,Food,7719,Success,0,760179
4980,A097,2024-05-24 22:03:00,debit,Amazon,Shopping,6123,Success,0,190652
4981,A076,2024-05-24 09:42:00,credit,Flipkart,Shopping,975,Success,0,88404
4982,A044,2024-05-24 08:52:00,credit,Amazon,Shopping,3047,Success,0,233356
4983,A140,2024-05-24 10:09:00,debit,Uber,Transport,3978,Success,0,48903
4984,A162,2024-05-24 21:40:00,debit,BigBasket,Groceries,7872,Success,0,-115927
4985,A033,2024-05-24 00:57:00,debit,Uber,Transport,5897,Success,0,412031
4986,A191,2024-05-24 01:23:00,debit,Amazon,Shopping,6813,Success,0,117311
4987,A154,2024-05-24 04:20:00,debit,BigBasket,Groceries,7165,Success,0,88640
4988,A016,2024-05-24 03:49:00,debit,Amazon,Shopping,517,Success,0,85476
4989,A050,2024-05-24 13:26:00,debit,Netflix,Entertainment,4085,Success,0,402347
4990,A160,2024-05-25 14:55:00,debit,Swiggy,Food,14843,Success,0,3171
4991,A183,2024-05-25 05:37:00,debit,Croma,Electronics,13690,Success,0,166544
4992,A179,2024-05-25 13:21:00,debit,Zomato,Food,23022,Success,0,454805
4993,A100,2024-05-25 14:31:00,debit,Flipkart,Shopping,3287,Success,0,79256
4994,A186,2024-05-25 06:56:00,debit,Croma,Electronics,7539,Success,0,1552268
4995,A122,2024-05-25 14:52:00,debit,Netflix,Entertainment,6775,Success,0,-50423
4996,A028,2024-05-25 21:33:00,debit,Flipkart,Shopping,1698,Pending,0,465664
4997,A072,2024-05-25 20:48:00,debit,Croma,Electronics,5942,Success,0,51447
4998,A122,2024-05-26 22:46:00,debit,Amazon,Shopping,3467,Success,0,-53890
4999,A120,2024-05-26 04:49:00,debit,BigBasket,Groceries,5301,Success,0,213292
5000,A191,2024-05-26 15:31:00,debit,Uber,Transport,8750,Success,0,108561
5001,A086,2024-05-26 04:43:00,debit,Uber,Transport,11583,Success,0,105614
5002,A175,2024-05-26 09:46:00,debit,Flipkart,Shopping,2691,Success,0,65761
5003,A124,2024-05-26 07:30:00,debit,Swiggy,Food,7684,Success,0,179173
5004,A079,2024-05-26 13:18:00,debit,Croma,Electronics,6395,Success,0,263916
5005,A050,2024-05-26 04:07:00,debit,BigBasket,Groceries,11660,Success,0,390687
5006,A026,2024-05-26 02:53:00,debit,Croma,Electronics,3050,Failed,0,83262
5007,A100,2024-05-26 10:32:00,debit,Uber,Transport,13857,Success,0,65399
5008,A033,2024-05-27 02:00:00,debit,Swiggy,Food,7674,Success,0,404357
5009,A062,2024-05-27 07:57:00,credit,BigBasket,Groceries,4707,Success,0,641322
5010,A181,2024-05-27 08:04:00,debit,Uber,Transport,6678,Success,0,174802
5011,A140,2024-05-27 05:56:00,debit,Flipkart,Shopping,831,Success,0,48072
5012,A079,2024-05-27 21:40:00,debit,Flipkart,Shopping,656,Success,0,263260
5013,A071,2024-05-27 17:40:00,debit,Zomato,Food,6038,Success,0,211267
5014,A132,2024-05-27 19:08:00,credit,Flipkart,Shopping,6098,Success,0,324781
5015,A008,2024-05-27 18:47:00,debit,Zomato,Food,4764,Success,0,211484
5016,A022,2024-05-27 10:16:00,debit,Amazon,Shopping,3608,Success,0,145766
5017,A107,2024-05-27 09:46:00,debit,BigBasket,Groceries,6635,Success,0,223937
5018,A067,2024-05-27 19:44:00,debit,Swiggy,Food,1858,Success,0,308216
5019,A067,2024-05-27 13:05:00,debit,Zomato,Food,2373,Success,0,305843
5020,A111,2024-05-27 15:30:00,debit,Swiggy,Food,7205,Success,0,362035
5021,A086,2024-05-28 23:57:00,debit,Swiggy,Food,7152,Success,0,98462
5022,A077,2024-05-28 04:42:00,credit,BigBasket,Groceries,4306,Success,0,227440
5023,A055,2024-05-28 14:48:00,debit,Flipkart,Shopping,5884,Success,0,-148804
5024,A198,2024-05-28 05:11:00,debit,Croma,Electronics,3204,Success,0,105280
5025,A198,2024-05-28 19:27:00,credit,Zomato,Food,1450,Pending,0,106730
5026,A088,2024-05-29 12:55:00,debit,Uber,Transport,6981,Success,0,617594
5027,A200,2024-05-29 23:21:00,debit,Flipkart,Shopping,3830,Success,0,585878
5028,A174,2024-05-29 12:30:00,credit,Amazon,Shopping,4084,Success,0,262466
5029,A074,2024-05-29 06:47:00,credit,Swiggy,Food,7893,Success,0,274110
5030,A026,2024-05-29 01:36:00,debit,Amazon,Shopping,2457,Success,0,80805
5031,A102,2024-05-29 19:40:00,debit,Flipkart,Shopping,2074,Success,0,319734
5032,A010,2024-05-29 22:25:00,credit,BigBasket,Groceries,6696,Success,0,780970
5033,A106,2024-05-29 06:26:00,debit,BigBasket,Groceries,235,Success,0,187728
5034,A062,2024-05-30 11:37:00,debit,Amazon,Shopping,322,Success,0,641000
5035,A186,2024-05-30 02:24:00,debit,Zomato,Food,15492,Success,0,1536776
5036,A048,2024-05-30 18:14:00,debit,Amazon,Shopping,2467,Pending,0,51735
5037,A189,2024-05-30 13:23:00,credit,Netflix,Entertainment,3772,Success,0,432387
5038,A127,2024-05-30 09:41:00,debit,Zomato,Food,7945,Success,0,527174
5039,A004,2024-05-30 03:47:00,debit,Netflix,Entertainment,7664,Success,0,255749
5040,A103,2024-05-30 06:02:00,credit,Flipkart,Shopping,2070,Success,0,583431
5041,A134,2024-05-30 16:06:00,debit,Flipkart,Shopping,19311,Success,0,756109
5042,A016,2024-05-30 15:25:00,debit,Flipkart,Shopping,5806,Success,0,79670
5043,A185,2024-05-30 02:44:00,debit,Uber,Transport,3509,Success,0,-1939
5044,A059,2024-05-30 09:08:00,credit,Flipkart,Shopping,7833,Success,0,309737
5045,A012,2024-05-30 18:29:00,debit,Zomato,Food,605,Success,0,54858
5046,A057,2024-05-30 03:22:00,credit,Flipkart,Shopping,3096,Success,0,1022431
5047,A185,2024-05-30 05:59:00,debit,Uber,Transport,7544,Success,0,-9483
5048,A096,2024-05-31 00:39:00,debit,Uber,Transport,3081,Success,0,446551
5049,A144,2024-05-31 16:38:00,credit,Netflix,Entertainment,1481,Success,0,581369
5050,A106,2024-05-31 04:41:00,debit,Zomato,Food,3036,Success,0,184692
5051,A077,2024-05-31 00:35:00,debit,Amazon,Shopping,7342,Success,0,220098
5052,A181,2024-05-31 14:10:00,debit,Suspicious Transfer,Fraud,199477,Success,1,-24675
5053,A026,2024-05-31 01:28:00,debit,BigBasket,Groceries,627,Success,0,80178
5054,A081,2024-05-31 09:25:00,debit,Amazon,Shopping,19785,Success,0,351884
5055,A184,2024-05-31 09:00:00,debit,Netflix,Entertainment,1402,Success,0,166759
5056,A070,2024-05-31 14:16:00,debit,Amazon,Shopping,7359,Success,0,342162
5057,A038,2024-05-31 20:23:00,debit,Zomato,Food,6372,Success,0,130585
5058,A182,2024-05-31 07:09:00,debit,Swiggy,Food,558,Success,0,-101577
5059,A054,2024-05-31 08:09:00,debit,Netflix,Entertainment,7750,Success,0,611393
5060,A033,2024-05-31 18:10:00,debit,Flipkart,Shopping,5633,Success,0,398724
5061,A082,2024-06-01 14:58:00,credit,Salary Deposit,Income,71558,Success,0,309794
5062,A101,2024-06-01 17:25:00,credit,Suspicious Transfer,Fraud,150858,Success,1,464691
5063,A151,2024-06-01 03:53:00,credit,Salary Deposit,Income,113756,Success,0,500303
5064,A145,2024-06-01 11:20:00,credit,Salary Deposit,Income,79923,Success,0,293081
5065,A147,2024-06-01 07:15:00,credit,Salary Deposit,Income,73115,Success,0,51464
5066,A184,2024-06-01 15:14:00,credit,Salary Deposit,Income,48552,Pending,0,215311
5067,A086,2024-06-01 08:25:00,credit,Salary Deposit,Income,34884,Success,0,133346
5068,A095,2024-06-01 08:23:00,credit,Salary Deposit,Income,51523,Success,0,193445
5069,A185,2024-06-01 10:07:00,credit,Salary Deposit,Income,92197,Success,0,82714
5070,A044,2024-06-01 07:46:00,credit,Salary Deposit,Income,109351,Success,0,342707
5071,A126,2024-06-01 15:41:00,credit,Salary Deposit,Income,44241,Success,0,-116070
5072,A064,2024-06-01 01:26:00,credit,Salary Deposit,Income,115042,Success,0,402535
5073,A010,2024-06-02 09:43:00,credit,Salary Deposit,Income,105078,Success,0,886048
5074,A167,2024-06-02 03:20:00,credit,Salary Deposit,Income,85824,Success,0,152517
5075,A178,2024-06-02 16:12:00,credit,Salary Deposit,Income,115176,Success,0,408155
5076,A125,2024-06-02 14:06:00,credit,Salary Deposit,Income,87974,Success,0,115994
5077,A159,2024-06-02 06:11:00,credit,Salary Deposit,Income,117082,Success,0,344248
5078,A025,2024-06-02 23:19:00,credit,Salary Deposit,Income,43170,Success,0,386512
5079,A025,2024-06-02 22:01:00,credit,Salary Deposit,Income,33211,Pending,0,419723
5080,A191,2024-06-03 13:03:00,credit,Salary Deposit,Income,69537,Pending,0,178098
5081,A088,2024-06-03 11:49:00,credit,Salary Deposit,Income,32799,Pending,0,650393
5082,A038,2024-06-03 16:36:00,credit,Salary Deposit,Income,76516,Success,0,207101
5083,A093,2024-06-03 19:35:00,credit,Salary Deposit,Income,105474,Success,0,136731
5084,A004,2024-06-03 12:12:00,credit,Salary Deposit,Income,48485,Success,0,304234
5085,A073,2024-06-03 06:52:00,credit,Salary Deposit,Income,32730,Success,0,-22489
5086,A027,2024-06-03 09:26:00,credit,Salary Deposit,Income,47494,Success,0,201226
5087,A095,2024-06-03 05:59:00,credit,Salary Deposit,Income,90437,Success,0,283882
5088,A015,2024-06-03 05:20:00,credit,Salary Deposit,Income,91879,Success,0,379390
5089,A147,2024-06-04 04:38:00,credit,Salary Deposit,Income,32896,Success,0,84360
5090,A008,2024-06-04 14:08:00,credit,Salary Deposit,Income,101566,Success,0,313050
